PhraseId,Sentiment
187109,2
187110,2
187111,2
187112,2
187113,2
187114,2
187115,2
187116,2
187117,2
187118,2
187119,3
187120,2
187121,2
187122,2
187123,2
187124,2
187125,2
187126,2
187127,2
187128,2
187129,2
187130,2
187131,2
187132,2
187133,2
187134,2
187135,2
187136,2
187137,2
187138,2
187139,2
187140,2
187141,2
187142,2
187143,4
187144,2
187145,2
187146,2
187147,2
187148,2
187149,2
187150,2
187151,2
187152,2
187153,2
187154,2
187155,2
187156,2
187157,2
187158,2
187159,2
187160,3
187161,2
187162,0
187163,0
187164,0
187165,2
187166,3
187167,3
187168,2
187169,2
187170,2
187171,2
187172,2
187173,2
187174,2
187175,1
187176,1
187177,1
187178,3
187179,2
187180,3
187181,2
187182,2
187183,2
187184,3
187185,2
187186,2
187187,2
187188,2
187189,2
187190,2
187191,3
187192,3
187193,3
187194,3
187195,2
187196,3
187197,2
187198,2
187199,2
187200,2
187201,2
187202,3
187203,2
187204,2
187205,2
187206,2
187207,2
187208,2
187209,2
187210,2
187211,2
187212,2
187213,2
187214,2
187215,3
187216,2
187217,2
187218,2
187219,0
187220,2
187221,2
187222,2
187223,2
187224,2
187225,3
187226,3
187227,3
187228,2
187229,3
187230,3
187231,3
187232,3
187233,3
187234,3
187235,2
187236,2
187237,2
187238,2
187239,2
187240,2
187241,2
187242,3
187243,3
187244,3
187245,3
187246,3
187247,2
187248,2
187249,1
187250,1
187251,2
187252,2
187253,2
187254,1
187255,2
187256,1
187257,2
187258,2
187259,1
187260,2
187261,2
187262,2
187263,2
187264,2
187265,2
187266,2
187267,2
187268,2
187269,2
187270,2
187271,1
187272,2
187273,2
187274,2
187275,2
187276,2
187277,2
187278,2
187279,2
187280,2
187281,2
187282,2
187283,2
187284,2
187285,2
187286,2
187287,2
187288,2
187289,2
187290,2
187291,2
187292,2
187293,2
187294,2
187295,2
187296,2
187297,2
187298,2
187299,2
187300,2
187301,2
187302,2
187303,2
187304,1
187305,2
187306,2
187307,2
187308,2
187309,2
187310,2
187311,2
187312,2
187313,2
187314,2
187315,2
187316,2
187317,2
187318,2
187319,2
187320,2
187321,2
187322,2
187323,2
187324,2
187325,1
187326,2
187327,2
187328,2
187329,2
187330,2
187331,2
187332,2
187333,2
187334,3
187335,3
187336,3
187337,3
187338,2
187339,3
187340,2
187341,2
187342,2
187343,3
187344,2
187345,1
187346,1
187347,1
187348,1
187349,1
187350,2
187351,1
187352,2
187353,1
187354,2
187355,2
187356,2
187357,2
187358,2
187359,2
187360,2
187361,2
187362,2
187363,2
187364,2
187365,2
187366,2
187367,2
187368,2
187369,2
187370,2
187371,2
187372,2
187373,2
187374,2
187375,2
187376,3
187377,3
187378,3
187379,3
187380,3
187381,2
187382,2
187383,2
187384,2
187385,2
187386,2
187387,2
187388,2
187389,2
187390,2
187391,2
187392,2
187393,2
187394,2
187395,2
187396,2
187397,2
187398,2
187399,2
187400,2
187401,2
187402,2
187403,2
187404,2
187405,2
187406,2
187407,2
187408,2
187409,2
187410,2
187411,2
187412,2
187413,2
187414,2
187415,2
187416,2
187417,2
187418,2
187419,3
187420,3
187421,3
187422,3
187423,1
187424,3
187425,3
187426,3
187427,2
187428,2
187429,1
187430,1
187431,1
187432,1
187433,2
187434,2
187435,2
187436,2
187437,2
187438,4
187439,2
187440,2
187441,2
187442,1
187443,1
187444,1
187445,2
187446,1
187447,2
187448,2
187449,2
187450,2
187451,2
187452,2
187453,2
187454,2
187455,2
187456,2
187457,2
187458,2
187459,2
187460,2
187461,2
187462,2
187463,3
187464,2
187465,2
187466,2
187467,2
187468,2
187469,2
187470,2
187471,1
187472,1
187473,1
187474,2
187475,1
187476,3
187477,3
187478,3
187479,3
187480,3
187481,4
187482,4
187483,4
187484,2
187485,2
187486,2
187487,2
187488,2
187489,1
187490,1
187491,2
187492,2
187493,2
187494,2
187495,2
187496,2
187497,2
187498,2
187499,2
187500,2
187501,2
187502,2
187503,3
187504,2
187505,2
187506,2
187507,2
187508,2
187509,2
187510,2
187511,2
187512,2
187513,2
187514,2
187515,2
187516,2
187517,2
187518,2
187519,2
187520,2
187521,2
187522,2
187523,2
187524,2
187525,2
187526,3
187527,3
187528,2
187529,3
187530,3
187531,3
187532,4
187533,4
187534,4
187535,4
187536,4
187537,4
187538,2
187539,2
187540,2
187541,2
187542,2
187543,2
187544,2
187545,2
187546,2
187547,2
187548,2
187549,2
187550,2
187551,2
187552,2
187553,2
187554,2
187555,2
187556,2
187557,2
187558,3
187559,3
187560,3
187561,2
187562,2
187563,3
187564,3
187565,3
187566,3
187567,3
187568,2
187569,2
187570,2
187571,2
187572,2
187573,2
187574,2
187575,3
187576,2
187577,2
187578,3
187579,3
187580,3
187581,3
187582,2
187583,2
187584,2
187585,2
187586,2
187587,2
187588,2
187589,2
187590,2
187591,2
187592,2
187593,2
187594,2
187595,2
187596,2
187597,2
187598,2
187599,2
187600,1
187601,1
187602,1
187603,1
187604,1
187605,2
187606,2
187607,2
187608,2
187609,2
187610,1
187611,2
187612,2
187613,2
187614,2
187615,2
187616,2
187617,2
187618,2
187619,2
187620,2
187621,2
187622,2
187623,2
187624,2
187625,2
187626,2
187627,2
187628,2
187629,2
187630,2
187631,2
187632,2
187633,2
187634,2
187635,2
187636,2
187637,2
187638,2
187639,2
187640,2
187641,2
187642,2
187643,2
187644,2
187645,2
187646,2
187647,2
187648,1
187649,1
187650,1
187651,3
187652,3
187653,3
187654,3
187655,3
187656,3
187657,1
187658,1
187659,2
187660,2
187661,2
187662,3
187663,3
187664,4
187665,4
187666,4
187667,2
187668,2
187669,3
187670,1
187671,1
187672,1
187673,1
187674,2
187675,2
187676,2
187677,2
187678,2
187679,2
187680,2
187681,2
187682,2
187683,2
187684,2
187685,2
187686,2
187687,2
187688,2
187689,2
187690,2
187691,2
187692,2
187693,2
187694,2
187695,2
187696,2
187697,2
187698,3
187699,2
187700,2
187701,3
187702,2
187703,2
187704,2
187705,2
187706,2
187707,2
187708,2
187709,2
187710,2
187711,2
187712,2
187713,2
187714,2
187715,2
187716,2
187717,2
187718,3
187719,3
187720,2
187721,2
187722,2
187723,2
187724,2
187725,2
187726,4
187727,3
187728,3
187729,3
187730,2
187731,3
187732,3
187733,4
187734,4
187735,4
187736,2
187737,4
187738,4
187739,4
187740,3
187741,3
187742,3
187743,3
187744,2
187745,2
187746,3
187747,3
187748,2
187749,2
187750,2
187751,2
187752,2
187753,2
187754,3
187755,3
187756,3
187757,3
187758,2
187759,2
187760,4
187761,4
187762,3
187763,3
187764,2
187765,2
187766,1
187767,1
187768,2
187769,2
187770,2
187771,2
187772,2
187773,2
187774,2
187775,2
187776,2
187777,3
187778,2
187779,2
187780,2
187781,3
187782,2
187783,2
187784,2
187785,2
187786,3
187787,3
187788,3
187789,2
187790,3
187791,3
187792,3
187793,2
187794,2
187795,2
187796,2
187797,2
187798,2
187799,2
187800,2
187801,2
187802,2
187803,2
187804,2
187805,0
187806,0
187807,2
187808,2
187809,2
187810,2
187811,2
187812,2
187813,3
187814,2
187815,2
187816,2
187817,2
187818,2
187819,2
187820,2
187821,2
187822,2
187823,2
187824,2
187825,2
187826,2
187827,2
187828,2
187829,2
187830,2
187831,3
187832,3
187833,3
187834,3
187835,3
187836,2
187837,2
187838,2
187839,2
187840,2
187841,2
187842,2
187843,2
187844,2
187845,2
187846,3
187847,2
187848,2
187849,2
187850,2
187851,2
187852,2
187853,2
187854,2
187855,2
187856,2
187857,2
187858,2
187859,2
187860,2
187861,2
187862,2
187863,2
187864,2
187865,2
187866,2
187867,2
187868,2
187869,2
187870,2
187871,2
187872,2
187873,2
187874,2
187875,2
187876,2
187877,2
187878,2
187879,2
187880,1
187881,2
187882,2
187883,2
187884,2
187885,2
187886,2
187887,2
187888,2
187889,2
187890,2
187891,2
187892,2
187893,2
187894,2
187895,2
187896,2
187897,2
187898,2
187899,2
187900,2
187901,2
187902,2
187903,2
187904,2
187905,2
187906,2
187907,2
187908,2
187909,2
187910,2
187911,2
187912,2
187913,3
187914,3
187915,3
187916,3
187917,1
187918,3
187919,2
187920,2
187921,2
187922,2
187923,2
187924,2
187925,2
187926,3
187927,2
187928,2
187929,2
187930,2
187931,2
187932,2
187933,2
187934,3
187935,3
187936,3
187937,3
187938,2
187939,2
187940,2
187941,2
187942,3
187943,3
187944,2
187945,2
187946,3
187947,3
187948,3
187949,2
187950,2
187951,2
187952,2
187953,2
187954,2
187955,2
187956,2
187957,2
187958,2
187959,2
187960,2
187961,2
187962,2
187963,2
187964,2
187965,2
187966,2
187967,3
187968,2
187969,2
187970,2
187971,2
187972,2
187973,3
187974,2
187975,2
187976,2
187977,2
187978,2
187979,2
187980,2
187981,2
187982,2
187983,2
187984,2
187985,2
187986,2
187987,2
187988,2
187989,2
187990,2
187991,2
187992,2
187993,2
187994,2
187995,2
187996,2
187997,2
187998,2
187999,2
188000,2
188001,2
188002,2
188003,2
188004,2
188005,2
188006,2
188007,2
188008,2
188009,2
188010,2
188011,3
188012,3
188013,2
188014,2
188015,2
188016,2
188017,2
188018,1
188019,2
188020,2
188021,2
188022,2
188023,2
188024,2
188025,2
188026,2
188027,2
188028,1
188029,2
188030,2
188031,2
188032,2
188033,2
188034,2
188035,2
188036,2
188037,2
188038,2
188039,2
188040,2
188041,3
188042,3
188043,3
188044,2
188045,3
188046,2
188047,2
188048,2
188049,2
188050,2
188051,2
188052,2
188053,1
188054,1
188055,2
188056,1
188057,2
188058,2
188059,2
188060,1
188061,2
188062,2
188063,2
188064,2
188065,2
188066,2
188067,2
188068,2
188069,1
188070,1
188071,4
188072,4
188073,2
188074,2
188075,2
188076,2
188077,2
188078,2
188079,2
188080,2
188081,2
188082,2
188083,2
188084,2
188085,2
188086,2
188087,2
188088,2
188089,2
188090,2
188091,2
188092,2
188093,2
188094,2
188095,2
188096,2
188097,2
188098,2
188099,2
188100,2
188101,2
188102,2
188103,2
188104,2
188105,2
188106,2
188107,2
188108,2
188109,2
188110,3
188111,3
188112,3
188113,3
188114,3
188115,3
188116,3
188117,2
188118,2
188119,2
188120,2
188121,3
188122,4
188123,2
188124,2
188125,4
188126,4
188127,4
188128,4
188129,4
188130,4
188131,4
188132,4
188133,2
188134,2
188135,2
188136,2
188137,2
188138,2
188139,2
188140,1
188141,1
188142,1
188143,2
188144,2
188145,2
188146,1
188147,2
188148,2
188149,2
188150,2
188151,2
188152,2
188153,3
188154,3
188155,3
188156,2
188157,2
188158,2
188159,2
188160,2
188161,2
188162,2
188163,2
188164,2
188165,2
188166,2
188167,2
188168,2
188169,2
188170,2
188171,2
188172,2
188173,2
188174,2
188175,3
188176,2
188177,2
188178,2
188179,2
188180,2
188181,2
188182,2
188183,2
188184,2
188185,2
188186,2
188187,2
188188,2
188189,2
188190,0
188191,0
188192,0
188193,2
188194,2
188195,2
188196,2
188197,2
188198,2
188199,2
188200,2
188201,2
188202,2
188203,2
188204,2
188205,2
188206,2
188207,1
188208,2
188209,2
188210,2
188211,2
188212,2
188213,2
188214,2
188215,2
188216,2
188217,2
188218,2
188219,2
188220,2
188221,3
188222,3
188223,2
188224,2
188225,3
188226,3
188227,3
188228,3
188229,3
188230,3
188231,2
188232,2
188233,2
188234,2
188235,2
188236,2
188237,3
188238,2
188239,2
188240,2
188241,2
188242,2
188243,2
188244,2
188245,2
188246,2
188247,2
188248,3
188249,3
188250,3
188251,2
188252,2
188253,2
188254,2
188255,2
188256,2
188257,2
188258,3
188259,3
188260,2
188261,2
188262,2
188263,2
188264,2
188265,2
188266,2
188267,3
188268,3
188269,2
188270,3
188271,3
188272,2
188273,2
188274,2
188275,2
188276,2
188277,2
188278,2
188279,2
188280,2
188281,2
188282,2
188283,2
188284,2
188285,2
188286,2
188287,2
188288,2
188289,2
188290,2
188291,1
188292,2
188293,2
188294,2
188295,2
188296,2
188297,2
188298,2
188299,2
188300,2
188301,2
188302,2
188303,2
188304,2
188305,2
188306,2
188307,2
188308,2
188309,2
188310,2
188311,2
188312,2
188313,2
188314,2
188315,2
188316,2
188317,2
188318,2
188319,2
188320,2
188321,2
188322,2
188323,2
188324,2
188325,2
188326,2
188327,2
188328,2
188329,2
188330,2
188331,2
188332,2
188333,2
188334,2
188335,2
188336,2
188337,2
188338,2
188339,2
188340,2
188341,2
188342,2
188343,2
188344,2
188345,1
188346,1
188347,1
188348,1
188349,1
188350,2
188351,2
188352,2
188353,2
188354,2
188355,2
188356,2
188357,2
188358,2
188359,2
188360,2
188361,2
188362,2
188363,2
188364,2
188365,2
188366,2
188367,2
188368,2
188369,2
188370,2
188371,0
188372,0
188373,2
188374,2
188375,2
188376,2
188377,2
188378,2
188379,2
188380,2
188381,2
188382,2
188383,2
188384,2
188385,2
188386,2
188387,2
188388,2
188389,2
188390,2
188391,2
188392,2
188393,2
188394,2
188395,2
188396,2
188397,2
188398,2
188399,2
188400,2
188401,2
188402,2
188403,2
188404,2
188405,2
188406,2
188407,2
188408,2
188409,2
188410,2
188411,2
188412,2
188413,2
188414,2
188415,2
188416,2
188417,2
188418,2
188419,2
188420,2
188421,2
188422,2
188423,2
188424,2
188425,2
188426,3
188427,3
188428,3
188429,2
188430,2
188431,2
188432,2
188433,2
188434,2
188435,2
188436,3
188437,3
188438,4
188439,3
188440,2
188441,0
188442,1
188443,1
188444,3
188445,3
188446,3
188447,3
188448,3
188449,3
188450,3
188451,2
188452,2
188453,2
188454,4
188455,4
188456,3
188457,2
188458,2
188459,2
188460,2
188461,2
188462,2
188463,2
188464,2
188465,2
188466,2
188467,2
188468,2
188469,2
188470,2
188471,2
188472,2
188473,2
188474,2
188475,2
188476,2
188477,2
188478,2
188479,0
188480,0
188481,2
188482,2
188483,2
188484,2
188485,2
188486,2
188487,2
188488,2
188489,1
188490,1
188491,1
188492,2
188493,3
188494,3
188495,2
188496,1
188497,1
188498,1
188499,1
188500,1
188501,3
188502,3
188503,3
188504,3
188505,3
188506,3
188507,3
188508,3
188509,3
188510,3
188511,3
188512,3
188513,3
188514,2
188515,1
188516,1
188517,2
188518,2
188519,2
188520,2
188521,2
188522,2
188523,2
188524,2
188525,2
188526,2
188527,3
188528,3
188529,3
188530,3
188531,3
188532,2
188533,2
188534,2
188535,1
188536,1
188537,1
188538,1
188539,1
188540,1
188541,2
188542,2
188543,2
188544,1
188545,3
188546,2
188547,2
188548,2
188549,2
188550,2
188551,2
188552,2
188553,2
188554,2
188555,2
188556,2
188557,2
188558,2
188559,2
188560,2
188561,2
188562,2
188563,2
188564,2
188565,2
188566,2
188567,2
188568,2
188569,2
188570,3
188571,2
188572,2
188573,2
188574,3
188575,2
188576,2
188577,2
188578,2
188579,2
188580,2
188581,2
188582,2
188583,2
188584,1
188585,2
188586,2
188587,2
188588,2
188589,2
188590,2
188591,1
188592,1
188593,1
188594,2
188595,2
188596,2
188597,2
188598,2
188599,2
188600,2
188601,2
188602,2
188603,2
188604,2
188605,2
188606,2
188607,2
188608,2
188609,2
188610,2
188611,2
188612,2
188613,1
188614,1
188615,2
188616,2
188617,2
188618,2
188619,2
188620,2
188621,2
188622,2
188623,2
188624,2
188625,2
188626,2
188627,2
188628,2
188629,2
188630,2
188631,2
188632,2
188633,2
188634,2
188635,2
188636,2
188637,2
188638,2
188639,2
188640,2
188641,2
188642,2
188643,2
188644,2
188645,2
188646,2
188647,2
188648,2
188649,2
188650,2
188651,2
188652,2
188653,2
188654,2
188655,2
188656,2
188657,2
188658,2
188659,3
188660,3
188661,3
188662,2
188663,2
188664,3
188665,3
188666,3
188667,2
188668,3
188669,3
188670,2
188671,2
188672,2
188673,2
188674,3
188675,2
188676,3
188677,3
188678,3
188679,2
188680,2
188681,2
188682,2
188683,3
188684,2
188685,2
188686,2
188687,2
188688,2
188689,2
188690,2
188691,2
188692,2
188693,2
188694,2
188695,2
188696,2
188697,2
188698,2
188699,2
188700,2
188701,2
188702,2
188703,2
188704,2
188705,0
188706,0
188707,0
188708,1
188709,2
188710,3
188711,2
188712,2
188713,2
188714,3
188715,2
188716,2
188717,2
188718,2
188719,2
188720,2
188721,2
188722,2
188723,2
188724,2
188725,2
188726,1
188727,2
188728,2
188729,2
188730,2
188731,2
188732,2
188733,2
188734,2
188735,2
188736,2
188737,2
188738,2
188739,2
188740,2
188741,2
188742,2
188743,2
188744,4
188745,2
188746,2
188747,2
188748,1
188749,3
188750,1
188751,1
188752,1
188753,1
188754,1
188755,1
188756,1
188757,2
188758,2
188759,2
188760,3
188761,3
188762,2
188763,3
188764,2
188765,3
188766,2
188767,3
188768,3
188769,3
188770,1
188771,1
188772,1
188773,1
188774,1
188775,1
188776,1
188777,1
188778,1
188779,2
188780,3
188781,2
188782,2
188783,2
188784,2
188785,3
188786,3
188787,2
188788,2
188789,2
188790,2
188791,2
188792,3
188793,3
188794,3
188795,2
188796,2
188797,2
188798,2
188799,2
188800,2
188801,2
188802,2
188803,2
188804,2
188805,3
188806,2
188807,2
188808,2
188809,2
188810,2
188811,4
188812,2
188813,2
188814,2
188815,2
188816,2
188817,2
188818,2
188819,2
188820,2
188821,2
188822,2
188823,2
188824,2
188825,2
188826,2
188827,2
188828,2
188829,2
188830,2
188831,2
188832,2
188833,1
188834,1
188835,1
188836,1
188837,1
188838,1
188839,1
188840,1
188841,2
188842,2
188843,2
188844,2
188845,2
188846,2
188847,2
188848,2
188849,2
188850,2
188851,2
188852,2
188853,2
188854,2
188855,2
188856,2
188857,2
188858,2
188859,2
188860,2
188861,2
188862,2
188863,2
188864,2
188865,2
188866,2
188867,2
188868,2
188869,1
188870,2
188871,2
188872,2
188873,2
188874,2
188875,2
188876,2
188877,2
188878,2
188879,2
188880,2
188881,2
188882,2
188883,2
188884,2
188885,2
188886,2
188887,2
188888,2
188889,2
188890,2
188891,2
188892,2
188893,2
188894,2
188895,2
188896,2
188897,2
188898,2
188899,2
188900,2
188901,2
188902,2
188903,2
188904,2
188905,2
188906,2
188907,2
188908,1
188909,2
188910,2
188911,2
188912,2
188913,2
188914,2
188915,2
188916,2
188917,2
188918,2
188919,2
188920,2
188921,2
188922,2
188923,3
188924,2
188925,2
188926,2
188927,2
188928,2
188929,2
188930,1
188931,1
188932,1
188933,1
188934,1
188935,1
188936,1
188937,1
188938,2
188939,2
188940,2
188941,3
188942,2
188943,2
188944,2
188945,2
188946,2
188947,2
188948,2
188949,2
188950,2
188951,2
188952,2
188953,2
188954,2
188955,2
188956,2
188957,2
188958,2
188959,2
188960,2
188961,2
188962,2
188963,2
188964,2
188965,2
188966,2
188967,2
188968,2
188969,2
188970,2
188971,2
188972,2
188973,2
188974,2
188975,2
188976,2
188977,2
188978,2
188979,2
188980,2
188981,2
188982,2
188983,2
188984,2
188985,2
188986,2
188987,2
188988,2
188989,2
188990,2
188991,2
188992,2
188993,2
188994,2
188995,2
188996,2
188997,2
188998,2
188999,2
189000,2
189001,2
189002,2
189003,2
189004,2
189005,2
189006,2
189007,2
189008,2
189009,2
189010,2
189011,2
189012,2
189013,2
189014,2
189015,2
189016,2
189017,2
189018,2
189019,2
189020,2
189021,2
189022,2
189023,2
189024,3
189025,2
189026,2
189027,2
189028,3
189029,2
189030,2
189031,3
189032,2
189033,3
189034,2
189035,2
189036,3
189037,3
189038,2
189039,2
189040,3
189041,2
189042,2
189043,2
189044,2
189045,2
189046,2
189047,2
189048,2
189049,2
189050,2
189051,2
189052,2
189053,2
189054,2
189055,2
189056,2
189057,2
189058,2
189059,2
189060,2
189061,2
189062,2
189063,2
189064,2
189065,2
189066,2
189067,2
189068,2
189069,2
189070,2
189071,2
189072,2
189073,2
189074,1
189075,0
189076,0
189077,1
189078,1
189079,1
189080,1
189081,0
189082,1
189083,2
189084,2
189085,2
189086,2
189087,2
189088,2
189089,2
189090,2
189091,2
189092,1
189093,2
189094,2
189095,2
189096,2
189097,2
189098,2
189099,2
189100,2
189101,2
189102,2
189103,2
189104,2
189105,2
189106,2
189107,2
189108,2
189109,2
189110,2
189111,2
189112,2
189113,2
189114,2
189115,2
189116,2
189117,2
189118,2
189119,2
189120,3
189121,3
189122,2
189123,2
189124,2
189125,2
189126,2
189127,2
189128,2
189129,2
189130,2
189131,2
189132,2
189133,2
189134,2
189135,2
189136,3
189137,2
189138,2
189139,3
189140,3
189141,3
189142,3
189143,3
189144,3
189145,3
189146,2
189147,2
189148,2
189149,2
189150,1
189151,2
189152,2
189153,2
189154,3
189155,3
189156,2
189157,2
189158,2
189159,2
189160,2
189161,2
189162,2
189163,2
189164,2
189165,2
189166,2
189167,2
189168,2
189169,2
189170,2
189171,2
189172,2
189173,2
189174,2
189175,2
189176,2
189177,2
189178,2
189179,2
189180,2
189181,2
189182,2
189183,2
189184,2
189185,2
189186,2
189187,2
189188,2
189189,2
189190,2
189191,2
189192,2
189193,2
189194,2
189195,2
189196,2
189197,2
189198,2
189199,2
189200,2
189201,2
189202,2
189203,2
189204,2
189205,2
189206,2
189207,2
189208,2
189209,2
189210,2
189211,2
189212,3
189213,2
189214,1
189215,2
189216,2
189217,2
189218,2
189219,2
189220,2
189221,2
189222,2
189223,2
189224,2
189225,2
189226,2
189227,2
189228,2
189229,2
189230,2
189231,2
189232,2
189233,2
189234,2
189235,2
189236,2
189237,2
189238,2
189239,2
189240,3
189241,2
189242,2
189243,2
189244,2
189245,2
189246,2
189247,2
189248,2
189249,2
189250,2
189251,2
189252,2
189253,2
189254,2
189255,3
189256,2
189257,4
189258,4
189259,2
189260,2
189261,2
189262,2
189263,2
189264,2
189265,2
189266,1
189267,1
189268,1
189269,1
189270,1
189271,1
189272,1
189273,2
189274,1
189275,1
189276,1
189277,1
189278,2
189279,2
189280,2
189281,2
189282,2
189283,2
189284,3
189285,2
189286,2
189287,2
189288,2
189289,3
189290,3
189291,3
189292,3
189293,3
189294,2
189295,2
189296,2
189297,2
189298,3
189299,2
189300,2
189301,2
189302,2
189303,2
189304,2
189305,2
189306,2
189307,3
189308,3
189309,3
189310,3
189311,2
189312,2
189313,2
189314,1
189315,1
189316,1
189317,1
189318,1
189319,1
189320,2
189321,2
189322,2
189323,2
189324,2
189325,2
189326,2
189327,2
189328,2
189329,2
189330,2
189331,2
189332,2
189333,2
189334,2
189335,2
189336,2
189337,2
189338,2
189339,2
189340,3
189341,3
189342,2
189343,3
189344,3
189345,0
189346,0
189347,3
189348,3
189349,3
189350,3
189351,3
189352,3
189353,3
189354,2
189355,2
189356,2
189357,2
189358,1
189359,2
189360,2
189361,2
189362,2
189363,2
189364,2
189365,2
189366,2
189367,1
189368,1
189369,2
189370,3
189371,2
189372,2
189373,2
189374,2
189375,2
189376,2
189377,2
189378,2
189379,2
189380,2
189381,2
189382,2
189383,2
189384,2
189385,2
189386,2
189387,2
189388,2
189389,2
189390,2
189391,2
189392,2
189393,2
189394,2
189395,2
189396,2
189397,2
189398,2
189399,3
189400,2
189401,2
189402,2
189403,2
189404,2
189405,2
189406,2
189407,2
189408,2
189409,2
189410,2
189411,2
189412,2
189413,3
189414,3
189415,3
189416,3
189417,3
189418,3
189419,2
189420,3
189421,2
189422,2
189423,2
189424,2
189425,2
189426,2
189427,2
189428,2
189429,2
189430,2
189431,2
189432,2
189433,2
189434,2
189435,2
189436,2
189437,2
189438,2
189439,2
189440,2
189441,2
189442,2
189443,2
189444,2
189445,2
189446,2
189447,2
189448,2
189449,2
189450,2
189451,2
189452,2
189453,2
189454,2
189455,2
189456,2
189457,2
189458,2
189459,2
189460,2
189461,2
189462,2
189463,2
189464,2
189465,2
189466,2
189467,2
189468,1
189469,2
189470,2
189471,2
189472,2
189473,2
189474,2
189475,2
189476,2
189477,2
189478,2
189479,3
189480,3
189481,2
189482,2
189483,2
189484,2
189485,2
189486,2
189487,2
189488,2
189489,3
189490,3
189491,3
189492,2
189493,3
189494,3
189495,3
189496,3
189497,3
189498,3
189499,3
189500,2
189501,2
189502,2
189503,2
189504,2
189505,2
189506,2
189507,2
189508,3
189509,3
189510,2
189511,2
189512,2
189513,2
189514,1
189515,3
189516,3
189517,4
189518,4
189519,2
189520,2
189521,2
189522,2
189523,2
189524,2
189525,2
189526,2
189527,2
189528,2
189529,2
189530,2
189531,2
189532,2
189533,2
189534,2
189535,2
189536,2
189537,2
189538,2
189539,2
189540,2
189541,2
189542,2
189543,2
189544,2
189545,2
189546,2
189547,2
189548,2
189549,3
189550,3
189551,3
189552,3
189553,3
189554,2
189555,2
189556,3
189557,3
189558,3
189559,3
189560,3
189561,3
189562,3
189563,2
189564,2
189565,2
189566,3
189567,3
189568,2
189569,3
189570,3
189571,4
189572,2
189573,3
189574,3
189575,3
189576,2
189577,2
189578,2
189579,2
189580,3
189581,2
189582,2
189583,2
189584,2
189585,2
189586,2
189587,2
189588,2
189589,3
189590,3
189591,2
189592,2
189593,2
189594,2
189595,2
189596,2
189597,2
189598,2
189599,2
189600,2
189601,2
189602,2
189603,2
189604,2
189605,2
189606,4
189607,4
189608,4
189609,3
189610,3
189611,2
189612,2
189613,2
189614,2
189615,2
189616,2
189617,2
189618,2
189619,2
189620,2
189621,2
189622,2
189623,2
189624,2
189625,2
189626,2
189627,2
189628,2
189629,2
189630,2
189631,2
189632,2
189633,2
189634,2
189635,2
189636,2
189637,2
189638,2
189639,2
189640,2
189641,2
189642,2
189643,2
189644,2
189645,2
189646,2
189647,2
189648,2
189649,2
189650,2
189651,2
189652,1
189653,2
189654,2
189655,2
189656,2
189657,2
189658,2
189659,2
189660,2
189661,2
189662,2
189663,2
189664,2
189665,2
189666,2
189667,2
189668,2
189669,2
189670,2
189671,2
189672,2
189673,2
189674,2
189675,2
189676,2
189677,2
189678,2
189679,2
189680,2
189681,2
189682,2
189683,1
189684,2
189685,3
189686,2
189687,2
189688,2
189689,2
189690,2
189691,2
189692,2
189693,2
189694,2
189695,2
189696,2
189697,2
189698,2
189699,2
189700,2
189701,2
189702,2
189703,3
189704,2
189705,2
189706,2
189707,2
189708,2
189709,2
189710,2
189711,2
189712,2
189713,2
189714,2
189715,2
189716,2
189717,2
189718,3
189719,2
189720,2
189721,2
189722,2
189723,2
189724,2
189725,2
189726,2
189727,2
189728,2
189729,2
189730,2
189731,3
189732,3
189733,3
189734,3
189735,3
189736,2
189737,2
189738,3
189739,3
189740,2
189741,2
189742,2
189743,2
189744,2
189745,2
189746,2
189747,2
189748,2
189749,2
189750,2
189751,2
189752,2
189753,2
189754,2
189755,2
189756,2
189757,2
189758,2
189759,2
189760,2
189761,2
189762,2
189763,2
189764,2
189765,2
189766,2
189767,2
189768,2
189769,2
189770,2
189771,2
189772,2
189773,2
189774,2
189775,2
189776,2
189777,2
189778,1
189779,1
189780,2
189781,2
189782,2
189783,2
189784,2
189785,2
189786,2
189787,2
189788,2
189789,2
189790,2
189791,1
189792,1
189793,3
189794,3
189795,2
189796,2
189797,1
189798,1
189799,1
189800,2
189801,2
189802,2
189803,2
189804,2
189805,2
189806,2
189807,2
189808,1
189809,1
189810,2
189811,2
189812,1
189813,1
189814,2
189815,2
189816,2
189817,2
189818,2
189819,3
189820,2
189821,2
189822,2
189823,2
189824,2
189825,2
189826,2
189827,2
189828,1
189829,2
189830,2
189831,2
189832,2
189833,2
189834,2
189835,2
189836,2
189837,2
189838,2
189839,2
189840,2
189841,2
189842,2
189843,2
189844,2
189845,2
189846,3
189847,3
189848,2
189849,3
189850,2
189851,2
189852,2
189853,2
189854,2
189855,2
189856,2
189857,2
189858,2
189859,2
189860,1
189861,1
189862,2
189863,2
189864,2
189865,0
189866,0
189867,2
189868,2
189869,2
189870,2
189871,2
189872,2
189873,2
189874,2
189875,2
189876,2
189877,2
189878,2
189879,2
189880,2
189881,2
189882,2
189883,2
189884,2
189885,2
189886,2
189887,2
189888,2
189889,2
189890,2
189891,2
189892,2
189893,2
189894,2
189895,2
189896,2
189897,2
189898,2
189899,2
189900,2
189901,2
189902,2
189903,2
189904,2
189905,2
